h3_cell,city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
595032912445833215,Paris,Paris,48.8567,2.3522,France,FR,FRA,Île-de-France,primary,11060000,1250015082
594904750621720575,Bordeaux,Bordeaux,44.84,-0.58,France,FR,FRA,Nouvelle-Aquitaine,admin,994920,1250449238
595485060832952319,Marseille,Marseille,43.2964,5.37,France,FR,FRA,Provence-Alpes-Côte d’Azur,admin,873076,1250774071
595030421364801535,Lyon,Lyon,45.76,4.84,France,FR,FRA,Auvergne-Rhône-Alpes,admin,522250,1250196189
595484511077138431,Toulouse,Toulouse,43.6045,1.444,France,FR,FRA,Occitanie,admin,504078,1250258110
595485172502102015,Nice,Nice,43.7034,7.2663,France,FR,FRA,Provence-Alpes-Côte d’Azur,minor,348085,1250774553
594902147871539199,Nantes,Nantes,47.2181,-1.5528,France,FR,FRA,Pays de la Loire,admin,323204,1250091495
595485352890728447,Montpellier,Montpellier,43.6119,3.8772,France,FR,FRA,Occitanie,minor,302454,1250819356
595029682630426623,Strasbourg,Strasbourg,48.5833,7.7458,France,FR,FRA,Grand Est,admin,291313,1250789140
596133643844321279,Fort-de-France,Fort-de-France,14.6,-61.0667,Martinique,MQ,MTQ,,primary,253995,1474969110
594920264043593727,Lille,Lille,50.6278,3.0583,France,FR,FRA,Hauts-de-France,admin,236710,1250071961
594904175096102911,Rennes,Rennes,48.1147,-1.6794,France,FR,FRA,Bretagne,admin,225081,1250363682
595485069422886911,Toulon,Toulon,43.1258,5.9306,France,FR,FRA,Provence-Alpes-Côte d’Azur,minor,180452,1250541629
595032963985440767,Reims,Reims,49.2628,4.0347,France,FR,FRA,Grand Est,minor,179380,1250608730
595030438544670719,Saint-Étienne,Saint-Etienne,45.4347,4.3903,France,FR,FRA,Auvergne-Rhône-Alpes,minor,172718,1250000540
594904364074663935,Le Havre,Le Havre,49.49,0.1,France,FR,FRA,Normandie,minor,166058,1250775297
595029742759968767,Dijon,Dijon,47.3167,5.0167,France,FR,FRA,Bourgogne-Franche-Comté,admin,159346,1250505606
595030627523231743,Grenoble,Grenoble,45.1715,5.7224,France,FR,FRA,Auvergne-Rhône-Alpes,minor,157477,1250071647
594904982549954559,Angers,Angers,47.4736,-0.5542,France,FR,FRA,Pays de la Loire,minor,157175,1250962174
595030421364801535,Villeurbanne,Villeurbanne,45.7667,4.8803,France,FR,FRA,Auvergne-Rhône-Alpes,,156928,1250002615
595485335710859263,Nîmes,Nimes,43.8383,4.3597,France,FR,FRA,Occitanie,minor,148104,1250417467
595485103782625279,Aix-en-Provence,Aix-en-Provence,43.5263,5.4454,France,FR,FRA,Provence-Alpes-Côte d’Azur,minor,147478,1250001687
595030868041400319,Clermont-Ferrand,Clermont-Ferrand,45.7831,3.0824,France,FR,FRA,Auvergne-Rhône-Alpes,minor,147327,1250135509
594904037657149439,Le Mans,Le Mans,48.0077,0.1984,France,FR,FRA,Pays de la Loire,minor,145004,1250829671
594905162938580991,Brest,Brest,48.39,-4.49,France,FR,FRA,Bretagne,minor,139619,1250882453
594904793571393535,Tours,Tours,47.3936,0.6892,France,FR,FRA,Centre-Val de Loire,minor,137658,1250635972
594920006345555967,Amiens,Amiens,49.892,2.299,France,FR,FRA,Hauts-de-France,minor,133625,1250794759
595030490084278271,Annecy,Annecy,45.916,6.133,France,FR,FRA,Auvergne-Rhône-Alpes,minor,131715,1250551848
594904638952570879,Limoges,Limoges,45.8353,1.2625,France,FR,FRA,Nouvelle-Aquitaine,minor,129760,1250736774
595029631090819071,Metz,Metz,49.1203,6.1778,France,FR,FRA,Grand Est,minor,120874,1250778717
595032912445833215,Boulogne-Billancourt,Boulogne-Billancourt,48.8352,2.2409,France,FR,FRA,Île-de-France,minor,119808,1250978859
595484725825503231,Perpignan,Perpignan,42.6986,2.8956,France,FR,FRA,Occitanie,minor,119656,1250102680
595029485061931007,Besançon,Besancon,47.24,6.02,France,FR,FRA,Bourgogne-Franche-Comté,minor,119198,1250182013
595033049884786687,Orléans,Orleans,47.9025,1.909,France,FR,FRA,Centre-Val de Loire,admin,116617,1250441405
594904346894794751,Rouen,Rouen,49.4428,1.0886,France,FR,FRA,Normandie,admin,114083,1250372069
595032912445833215,Saint-Denis,Saint-Denis,48.9356,2.3539,France,FR,FRA,Île-de-France,minor,113942,1250935115
595032912445833215,Montreuil,Montreuil,48.8611,2.4436,France,FR,FRA,Île-de-France,,111455,1250689747
596773508072079359,Franceville,Franceville,-1.6333,13.5833,Gabon,GA,GAB,Haut-Ogooué,admin,110568,1266537692
594904329714925567,Caen,Caen,49.1814,-0.3636,France,FR,FRA,Normandie,minor,108200,1250001272
595032912445833215,Argenteuil,Argenteuil,48.95,2.25,France,FR,FRA,Île-de-France,minor,107221,1250226887
595029321853173759,Mulhouse,Mulhouse,47.75,7.34,France,FR,FRA,Grand Est,minor,106341,1250218452
595029588141146111,Nancy,Nancy,48.6936,6.1846,France,FR,FRA,Grand Est,minor,104260,1250925250
594920264043593727,Tourcoing,Tourcoing,50.7239,3.1612,France,FR,FRA,Hauts-de-France,,99011,1250711716
594920264043593727,Roubaix,Roubaix,50.6901,3.1817,France,FR,FRA,Hauts-de-France,,98892,1250000779
595032912445833215,Nanterre,Nanterre,48.8988,2.1969,France,FR,FRA,Île-de-France,minor,97351,1250886409
595032912445833215,Vitry-sur-Seine,Vitry-sur-Seine,48.7875,2.3928,France,FR,FRA,Île-de-France,,96205,1250115605
595032912445833215,Créteil,Creteil,48.7911,2.4628,France,FR,FRA,Île-de-France,minor,92989,1250710438
595485344300793855,Avignon,Avignon,43.95,4.8075,France,FR,FRA,Provence-Alpes-Côte d’Azur,minor,90330,1250645342
594904570233094143,Poitiers,Poitiers,46.58,0.34,France,FR,FRA,Nouvelle-Aquitaine,minor,90240,1250812174
595032912445833215,Aubervilliers,Aubervilliers,48.9131,2.3831,France,FR,FRA,Île-de-France,,90071,1250470371
595032912445833215,Colombes,Colombes,48.9236,2.2522,France,FR,FRA,Île-de-France,,88870,1250390247
594919954805948415,Dunkerque,Dunkerque,51.0383,2.3775,France,FR,FRA,Hauts-de-France,minor,86788,1250542305
595032895265964031,Aulnay-sous-Bois,Aulnay-sous-Bois,48.9386,2.4906,France,FR,FRA,Île-de-France,,86135,1250420439
595032912445833215,Versailles,Versailles,48.8053,2.135,France,FR,FRA,Île-de-France,minor,83587,1250143827
595032912445833215,Courbevoic,Courbevoic,48.8978,2.2531,France,FR,FRA,Île-de-France,,81516,1250060303
595484605566418943,Béziers,Beziers,43.3476,3.219,France,FR,FRA,Occitanie,minor,80341,1250666824
594904656132440063,La Rochelle,La Rochelle,46.16,-1.15,France,FR,FRA,Nouvelle-Aquitaine,minor,78535,1250623782
595032912445833215,Rueil-Malmaison,Rueil-Malmaison,48.876,2.181,France,FR,FRA,Île-de-France,,78186,1250924511
595032646157860863,Champigny-sur-Marne,Champigny-sur-Marne,48.8172,2.5156,France,FR,FRA,Île-de-France,,77724,1250631569
594902431339380735,Pau,Pau,43.3,-0.37,France,FR,FRA,Nouvelle-Aquitaine,minor,77066,1250041150
594902714807222271,Mérignac,Merignac,44.8386,-0.6436,France,FR,FRA,Nouvelle-Aquitaine,,75729,1250010536
595032646157860863,Saint-Maur-des-Fossés,Saint-Maur-des-Fosses,48.7994,2.4997,France,FR,FRA,Île-de-France,,75441,1250687119
595485172502102015,Antibes,Antibes,43.5808,7.1239,France,FR,FRA,Provence-Alpes-Côte d’Azur,,75130,1250213494
595015200000704511,Ajaccio,Ajaccio,41.9267,8.7369,France,FR,FRA,Corsica,admin,73822,1250622666
595485172502102015,Cannes,Cannes,43.5513,7.0128,France,FR,FRA,Provence-Alpes-Côte d’Azur,,73255,1250487828
594902165051408383,Saint-Nazaire,Saint-Nazaire,47.2736,-2.2139,France,FR,FRA,Pays de la Loire,minor,72057,1250133864
595032895265964031,Drancy,Drancy,48.93,2.45,France,FR,FRA,Île-de-France,,71363,1250144343
595032646157860863,Noisy-le-Grand,Noisy-le-Grand,48.8478,2.5528,France,FR,FRA,Île-de-France,,70374,1250182208
595032912445833215,Issy-les-Moulineaux,Issy-les-Moulineaux,48.8239,2.27,France,FR,FRA,Île-de-France,,68580,1250923546
595032886676029439,Cergy,Cergy,49.0361,2.0631,France,FR,FRA,Île-de-France,minor,68348,1250553439
595032912445833215,Levallois-Perret,Levallois-Perret,48.895,2.2872,France,FR,FRA,Île-de-France,,68009,1250809881
595029321853173759,Colmar,Colmar,48.0817,7.3556,France,FR,FRA,Grand Est,minor,67730,1250950647
594919911856275455,Calais,Calais,50.9481,1.8564,France,FR,FRA,Hauts-de-France,minor,67380,1250081128
594902714807222271,Pessac,Pessac,44.8067,-0.6311,France,FR,FRA,Nouvelle-Aquitaine,,66760,1250292604
595030421364801535,Vénissieux,Venissieux,45.6969,4.8858,France,FR,FRA,Auvergne-Rhône-Alpes,,66363,1250755963
595032912445833215,Clichy,Clichy,48.9044,2.3064,France,FR,FRA,Île-de-France,,64849,1250104726
595030618933297151,Valence,Valence,44.9333,4.8917,France,FR,FRA,Auvergne-Rhône-Alpes,minor,64483,1250486068
595032912445833215,Ivry-sur-Seine,Ivry-sur-Seine,48.8078,2.3747,France,FR,FRA,Île-de-France,,64001,1250904640
595032775006879743,Bourges,Bourges,47.0844,2.3964,France,FR,FRA,Centre-Val de Loire,minor,63702,1250043242
594902216591015935,Quimper,Quimper,47.9967,-4.0964,France,FR,FRA,Bretagne,minor,63642,1250490127
595032912445833215,Antony,Antony,48.7539,2.2975,France,FR,FRA,Île-de-France,minor,63232,1250570123
595032697697468415,Troyes,Troyes,48.2997,4.0792,France,FR,FRA,Grand Est,minor,62782,1250800856
595485069422886911,La Seyne-sur-Mer,La Seyne-sur-Mer,43.1,5.883,France,FR,FRA,Provence-Alpes-Côte d’Azur,,62763,1250392648
595484545436876799,Montauban,Montauban,44.0181,1.3558,France,FR,FRA,Occitanie,minor,61919,1250412579
595032912445833215,Pantin,Pantin,48.8966,2.4017,France,FR,FRA,Île-de-France,,60800,1250209071
595030507264147455,Chambéry,Chambery,45.57,5.9118,France,FR,FRA,Auvergne-Rhône-Alpes,minor,59856,1250283861
594904699082113023,Niort,Niort,46.3258,-0.4606,France,FR,FRA,Nouvelle-Aquitaine,minor,59309,1250833218
595032912445833215,Neuilly-sur-Seine,Neuilly-sur-Seine,48.8881,2.2686,France,FR,FRA,Île-de-France,,59267,1250765188
595032895265964031,Sarcelles,Sarcelles,48.9956,2.3808,France,FR,FRA,Île-de-France,minor,58424,1250985562
595032895265964031,Le Blanc-Mesnil,Le Blanc-Mesnil,48.9387,2.4614,France,FR,FRA,Île-de-France,,58257,1250383006
595032912445833215,Maisons-Alfort,Maisons-Alfort,48.8058,2.4378,France,FR,FRA,Île-de-France,,58068,1250000462
594902070562127871,Lorient,Lorient,47.75,-3.36,France,FR,FRA,Bretagne,minor,57846,1250615711
595032912445833215,Villejuif,Villejuif,48.7919,2.3636,France,FR,FRA,Île-de-France,,57753,1250637012
595032912445833215,Bellevue,Bellevue,48.871,2.385,France,FR,FRA,Île-de-France,,57699,1250712822
595485129552429055,Fréjus,Frejus,43.433,6.737,France,FR,FRA,Provence-Alpes-Côte d’Azur,,57082,1250083981
595032929625702399,Beauvais,Beauvais,49.4303,2.0952,France,FR,FRA,Hauts-de-France,minor,56677,1250473996
595484760185241599,Narbonne,Narbonne,43.1836,3.0042,France,FR,FRA,Occitanie,minor,56395,1250476648
595032972575375359,Meaux,Meaux,48.9603,2.8883,France,FR,FRA,Île-de-France,minor,55616,1250827686
595485069422886911,Hyères,Hyeres,43.1199,6.1316,France,FR,FRA,Provence-Alpes-Côte d’Azur,,55103,1250566198
595032895265964031,Bobigny,Bobigny,48.9106,2.4397,France,FR,FRA,Île-de-France,minor,55056,1250306149
594904707672047615,La Roche-sur-Yon,La Roche-sur-Yon,46.6705,-1.426,France,FR,FRA,Pays de la Loire,minor,54952,1250977109
595032912445833215,Clamart,Clamart,48.8014,2.2628,France,FR,FRA,Île-de-France,,54491,1250130113
594902053382258687,Vannes,Vannes,47.6559,-2.7603,France,FR,FRA,Bretagne,minor,54420,1250939385
595032646157860863,Chelles,Chelles,48.8833,2.6,France,FR,FRA,Île-de-France,,54309,1250001485
594904956780150783,Cholet,Cholet,47.06,-0.8783,France,FR,FRA,Pays de la Loire,minor,53936,1250540016
595032663337730047,Évry,Evry,48.6238,2.4296,France,FR,FRA,Île-de-France,minor,53641,1250675373
595032912445833215,Épinay-sur-Seine,Epinay-sur-Seine,48.9553,2.3092,France,FR,FRA,Île-de-France,,53489,1250904959
595032912445833215,Saint-Ouen,Saint-Ouen,48.9123,2.3342,France,FR,FRA,Île-de-France,,53207,1250000037
594920023525425151,Saint-Quentin,Saint-Quentin,49.8486,3.2864,France,FR,FRA,Hauts-de-France,minor,52958,1250806002
595032895265964031,Bondy,Bondy,48.9022,2.4828,France,FR,FRA,Île-de-France,,52905,1250274671
594902405569576959,Bayonne,Bayonne,43.49,-1.48,France,FR,FRA,Nouvelle-Aquitaine,minor,52749,1250223048
595032663337730047,Corbeil-Essonnes,Corbeil-Essonnes,48.6139,2.482,France,FR,FRA,Île-de-France,,52683,1250742467
595485172502102015,Cagnes-sur-Mer,Cagnes-sur-Mer,43.6644,7.1489,France,FR,FRA,Provence-Alpes-Côte d’Azur,,52580,1250261503
595030421364801535,Vaulx-en-Velin,Vaulx-en-Velin,45.7768,4.9186,France,FR,FRA,Auvergne-Rhône-Alpes,,52139,1250814472
595032895265964031,Sevran,Sevran,48.9333,2.5333,France,FR,FRA,Île-de-France,,51845,1250179512
595032912445833215,Fontenay-sous-Bois,Fontenay-sous-Bois,48.8517,2.4772,France,FR,FRA,Île-de-France,,51812,1250384578
595032912445833215,Sartrouville,Sartrouville,48.9372,2.1644,France,FR,FRA,Île-de-France,,51220,1250494022
595032912445833215,Massy,Massy,48.7309,2.2713,France,FR,FRA,Île-de-France,,50962,1250651220
595485361480663039,Arles,Arles,43.6767,4.6278,France,FR,FRA,Provence-Alpes-Côte d’Azur,minor,50415,1250682294
595484554026811391,Albi,Albi,43.9289,2.1464,France,FR,FRA,Occitanie,minor,49714,1250988425
594904218045775871,Laval,Laval,48.0733,-0.7689,France,FR,FRA,Pays de la Loire,minor,49657,1250720617
594902147871539199,Saint-Herblain,Saint-Herblain,47.2122,-1.6497,France,FR,FRA,Pays de la Loire,,49537,1250679034
595032912445833215,Gennevilliers,Gennevilliers,48.9333,2.3,France,FR,FRA,Île-de-France,,49410,1250529722
595032912445833215,Suresnes,Suresnes,48.87,2.22,France,FR,FRA,Île-de-France,,49104,1250405027
595030421364801535,Saint-Priest,Saint-Priest,45.6964,4.9439,France,FR,FRA,Auvergne-Rhône-Alpes,,48822,1250000042
595032912445833215,Vincennes,Vincennes,48.8478,2.4392,France,FR,FRA,Île-de-France,,48798,1250087809
595015028202012671,Bastia,Bastia,42.7008,9.4503,France,FR,FRA,Corsica,,48768,1250664815
595485095192690687,Martigues,Martigues,43.4053,5.0475,France,FR,FRA,Provence-Alpes-Côte d’Azur,,48568,1250522318
595485172502102015,Grasse,Grasse,43.6667,6.9167,France,FR,FRA,Provence-Alpes-Côte d’Azur,minor,48323,1250763117
595032912445833215,Montrouge,Montrouge,48.8172,2.3219,France,FR,FRA,Île-de-France,,47657,1250189603
595485060832952319,Aubagne,Aubagne,43.2908,5.5708,France,FR,FRA,Provence-Alpes-Côte d’Azur,,47342,1250602671
594904149326299135,Saint-Malo,Saint-Malo,48.65,-2.01,France,FR,FRA,Bretagne,minor,47323,1250296332
594904355484729343,Évreux,Evreux,49.02,1.15,France,FR,FRA,Normandie,minor,47289,1250149673
595032912445833215,La Courneuve,La Courneuve,48.9322,2.3967,France,FR,FRA,Île-de-France,,47160,1250362239
594904827931131903,Blois,Blois,47.5939,1.3281,France,FR,FRA,Centre-Val de Loire,minor,46813,1250729037
594904596002897919,Brive-la-Gaillarde,Brive-la-Gaillarde,45.1583,1.5321,France,FR,FRA,Nouvelle-Aquitaine,minor,46599,1250549859
595031684085186559,Charleville-Mézières,Charleville-Mezieres,49.7719,4.7161,France,FR,FRA,Grand Est,minor,46398,1250492188
595032912445833215,Meudon,Meudon,48.8123,2.2382,France,FR,FRA,Île-de-France,,46342,1250863022
595484751595307007,Carcassonne,Carcassonne,43.21,2.35,France,FR,FRA,Occitanie,minor,46218,1250306687
595032912445833215,Choisy-le-Roi,Choisy-le-Roi,48.763,2.409,France,FR,FRA,Île-de-France,,46129,1250504037
595032912445833215,Noisy-le-Sec,Noisy-le-Sec,48.8894,2.4503,France,FR,FRA,Île-de-France,,46094,1250727880
595032895265964031,Livry-Gargan,Livry-Gargan,48.9192,2.5361,France,FR,FRA,Île-de-France,,46028,1250653520
595032912445833215,Rosny-sous-Bois,Rosny-sous-Bois,48.8667,2.4833,France,FR,FRA,Île-de-France,,45655,1250643229
594902714807222271,Talence,Talence,44.8,-0.584,France,FR,FRA,Nouvelle-Aquitaine,,45225,1250490677
595029339033042943,Belfort,Belfort,47.64,6.85,France,FR,FRA,Bourgogne-Franche-Comté,minor,45155,1250108238
595032912445833215,Alfortville,Alfortville,48.805,2.4239,France,FR,FRA,Île-de-France,,45046,1250857642
595030756372250623,Chalon-sur-Saône,Chalon-sur-Saone,46.7806,4.8528,France,FR,FRA,Bourgogne-Franche-Comté,minor,45031,1250630825
595485095192690687,Salon-de-Provence,Salon-de-Provence,43.6406,5.0972,France,FR,FRA,Provence-Alpes-Côte d’Azur,,44731,1250380072
595485507509551103,Sète,Sete,43.4053,3.6975,France,FR,FRA,Occitanie,,44712,1250599370
595485095192690687,Istres,Istres,43.5151,4.9895,France,FR,FRA,Provence-Alpes-Côte d’Azur,minor,44577,1250932353
595032903855898623,Mantes-la-Jolie,Mantes-la-Jolie,48.9908,1.7172,France,FR,FRA,Île-de-France,minor,44539,1250666731
594904132146429951,Saint-Brieuc,Saint-Brieuc,48.5136,-2.7653,France,FR,FRA,Bretagne,minor,44224,1250574796
595484940573868031,Tarbes,Tarbes,43.23,0.07,France,FR,FRA,Occitanie,minor,43955,1250001722
595485387250466815,Alès,Ales,44.1281,4.0817,France,FR,FRA,Occitanie,minor,43892,1250908381
595032714877337599,Châlons-en-Champagne,Chalons-en-Champagne,48.9575,4.365,France,FR,FRA,Grand Est,minor,43877,1250720943
595032912445833215,Bagneux,Bagneux,48.7983,2.3137,France,FR,FRA,Île-de-France,,43699,1250888157
595032912445833215,Puteaux,Puteaux,48.885,2.2389,France,FR,FRA,Île-de-France,,43672,1250407425
595030421364801535,Caluire-et-Cuire,Caluire-et-Cuire,45.7953,4.8472,France,FR,FRA,Auvergne-Rhône-Alpes,,43572,1250073067
595030421364801535,Bron,Bron,45.7386,4.9131,France,FR,FRA,Auvergne-Rhône-Alpes,,43049,1250002616
594902147871539199,Rezé,Reze,47.1917,-1.5694,France,FR,FRA,Pays de la Loire,,42998,1250886805
595031976142962687,Valenciennes,Valenciennes,50.3581,3.5233,France,FR,FRA,Hauts-de-France,minor,42991,1250025032
594904913830477823,Châteauroux,Chateauroux,46.8103,1.6911,France,FR,FRA,Centre-Val de Loire,minor,42968,1250603472
595032895265964031,Garges-lès-Gonesse,Garges-les-Gonesse,48.9728,2.4008,France,FR,FRA,Île-de-France,,42841,1250181473
595484519667073023,Castres,Castres,43.6,2.25,France,FR,FRA,Occitanie,minor,42672,1250134275
594920014935490559,Arras,Arras,50.292,2.78,France,FR,FRA,Hauts-de-France,minor,42600,1250447540
595032646157860863,Melun,Melun,48.5406,2.66,France,FR,FRA,Île-de-France,minor,42367,1250913458
595031735624794111,Thionville,Thionville,49.3589,6.1692,France,FR,FRA,Grand Est,minor,42163,1250564736
595485172502102015,Le Cannet,Le Cannet,43.5769,7.0194,France,FR,FRA,Provence-Alpes-Côte d’Azur,,41597,1250292202
595030533033951231,Bourg-en-Bresse,Bourg-en-Bresse,46.2056,5.2289,France,FR,FRA,Auvergne-Rhône-Alpes,minor,41525,1250397174
594902405569576959,Anglet,Anglet,43.485,-1.5183,France,FR,FRA,Nouvelle-Aquitaine,,41153,1250237596
594904759211655167,Angoulême,Angouleme,45.65,0.16,France,FR,FRA,Nouvelle-Aquitaine,minor,41086,1250150112
594919920446210047,Boulogne-sur-Mer,Boulogne-sur-Mer,50.7264,1.6147,France,FR,FRA,Hauts-de-France,minor,40910,1250693185
594920264043593727,Wattrelos,Wattrelos,50.7,3.217,France,FR,FRA,Hauts-de-France,,40836,1250832962
595032912445833215,Saint-Germain-en-Laye,Saint-Germain-en-Laye,48.8989,2.0938,France,FR,FRA,Île-de-France,minor,40806,1250764383
594902697627353087,Villenave-d’Ornon,Villenave-d'Ornon,44.7806,-0.5658,France,FR,FRA,Nouvelle-Aquitaine,,40500,1250296432
595485447380008959,Gap,Gap,44.5594,6.0786,France,FR,FRA,Provence-Alpes-Côte d’Azur,minor,40500,1250717816
595030636113166335,Montélimar,Montelimar,44.5581,4.7508,France,FR,FRA,Auvergne-Rhône-Alpes,,40399,1250664551
595033006935113727,Compiègne,Compiegne,49.4149,2.8231,France,FR,FRA,Hauts-de-France,minor,40394,1250876040
595032895265964031,Stains,Stains,48.95,2.3833,France,FR,FRA,Île-de-France,,40359,1250114874
595032895265964031,Gagny,Gagny,48.8833,2.5333,France,FR,FRA,Île-de-France,,40189,1250000251
595484562616745983,Colomiers,Colomiers,43.6139,1.3367,France,FR,FRA,Occitanie,,40159,1250882748
595032912445833215,Poissy,Poissy,48.9294,2.0456,France,FR,FRA,Île-de-France,,40016,1250776265
595485181092036607,Draguignan,Draguignan,43.5403,6.4667,France,FR,FRA,Provence-Alpes-Côte d’Azur,minor,39745,1250434593
594920014935490559,Douai,Douai,50.3714,3.08,France,FR,FRA,Hauts-de-France,minor,39648,1250026390
595032912445833215,Bagnolet,Bagnolet,48.8692,2.4181,France,FR,FRA,Île-de-France,,39366,1250335183
594920264043593727,Marcq-en-Baroeul,Marcq-en-Baroeul,50.6711,3.0972,France,FR,FRA,Hauts-de-France,,39356,1250045997
595032895265964031,Villepinte,Villepinte,48.955,2.541,France,FR,FRA,Île-de-France,,38725,1250274181
595031426387148799,Saint-Martin-d’Hères,Saint-Martin-d'Heres,45.1672,5.7653,France,FR,FRA,Auvergne-Rhône-Alpes,,38454,1250862617
595033024114982911,Chartres,Chartres,48.456,1.484,France,FR,FRA,Centre-Val de Loire,minor,38447,1250325561
594904793571393535,Joué-lés-Tours,Joue-les-Tours,47.3514,0.6625,France,FR,FRA,Centre-Val de Loire,,38183,1250289965
595030524444016639,Annemasse,Annemasse,46.1958,6.2364,France,FR,FRA,Auvergne-Rhône-Alpes,,37918,1250122238
595032646157860863,Neuilly-sur-Marne,Neuilly-sur-Marne,48.8537,2.549,France,FR,FRA,Île-de-France,,37531,1250377296
595032912445833215,Franconville,Franconville,48.9889,2.2314,France,FR,FRA,Île-de-France,,37520,1250716454
595032912445833215,Savigny-sur-Orge,Savigny-sur-Orge,48.6797,2.3457,France,FR,FRA,Île-de-France,,37371,1250549576
595031288948195327,Thonon-les-Bains,Thonon-les-Bains,46.3627,6.475,France,FR,FRA,Auvergne-Rhône-Alpes,minor,37027,1250907646
595485060832952319,La Ciotat,La Ciotat,43.1769,5.6086,France,FR,FRA,Provence-Alpes-Côte d’Azur,,36987,1250000896
595030627523231743,Échirolles,Echirolles,45.1436,5.7183,France,FR,FRA,Auvergne-Rhône-Alpes,,36849,1250068443
595032912445833215,Châtillon,Chatillon,48.8,2.29,France,FR,FRA,Île-de-France,,36777,1250813874
595032912445833215,Athis-Mons,Athis-Mons,48.7074,2.3889,France,FR,FRA,Île-de-France,,36222,1250955386
595485069422886911,Six-Fours-les-Plages,Six-Fours-les-Plages,43.1009,5.82,France,FR,FRA,Provence-Alpes-Côte d’Azur,,36203,1250162436
595032895265964031,Creil,Creil,49.2583,2.4833,France,FR,FRA,Hauts-de-France,,36106,1250367571
595485129552429055,Saint-Raphaël,Saint-Raphael,43.4252,6.7684,France,FR,FRA,Provence-Alpes-Côte d’Azur,,35950,1250046595
595032912445833215,Conflans-Sainte-Honorine,Conflans-Sainte-Honorine,48.9992,2.0983,France,FR,FRA,Île-de-France,,35926,1250363572
595030455724539903,Villefranche-sur-Saône,Villefranche-sur-Saone,45.9833,4.7167,France,FR,FRA,Auvergne-Rhône-Alpes,minor,35913,1250969422
595030498674212863,Meyzieu,Meyzieu,45.7667,5.0036,France,FR,FRA,Auvergne-Rhône-Alpes,,35882,1250340917
595032912445833215,Sainte-Geneviève-des-Bois,Sainte-Genevieve-des-Bois,48.6369,2.3403,France,FR,FRA,Île-de-France,,35846,1250428869
595029656860622847,Haguenau,Haguenau,48.82,7.79,France,FR,FRA,Grand Est,minor,35715,1250576545
595485095192690687,Vitrolles,Vitrolles,43.46,5.2486,France,FR,FRA,Provence-Alpes-Côte d’Azur,,35532,1250199358
595032912445833215,Villeneuve-Saint-Georges,Villeneuve-Saint-Georges,48.7325,2.4497,France,FR,FRA,Île-de-France,,35492,1250985976
595030438544670719,Saint-Chamond,Saint-Chamond,45.4775,4.5153,France,FR,FRA,Auvergne-Rhône-Alpes,,35068,1250831814
595032912445833215,Châtenay-Malabry,Chatenay-Malabry,48.7653,2.2781,France,FR,FRA,Île-de-France,,34898,1250512323
595032912445833215,Palaiseau,Palaiseau,48.7145,2.2457,France,FR,FRA,Île-de-France,minor,34893,1250731865
595032852316291071,Auxerre,Auxerre,47.7986,3.5672,France,FR,FRA,Bourgogne-Franche-Comté,minor,34778,1250482884
595030447134605311,Roanne,Roanne,46.0367,4.0689,France,FR,FRA,Auvergne-Rhône-Alpes,minor,34762,1250674978
595030782142054399,Mâcon,Macon,46.3063,4.8313,France,FR,FRA,Bourgogne-Franche-Comté,minor,34448,1250992809
595032646157860863,Le Perreux-Sur-Marne,Le Perreux-Sur-Marne,48.8422,2.5036,France,FR,FRA,Île-de-France,,34213,1250033970
595029682630426623,Schiltigheim,Schiltigheim,48.6078,7.75,France,FR,FRA,Grand Est,,34129,1250916117
595032903855898623,Les Mureaux,Les Mureaux,48.9875,1.9172,France,FR,FRA,Île-de-France,,33977,1250306722
595032912445833215,Trappes,Trappes,48.7775,2.0025,France,FR,FRA,Île-de-France,,33717,1250762117
595032912445833215,Nogent-sur-Marne,Nogent-sur-Marne,48.8375,2.4833,France,FR,FRA,Île-de-France,minor,33472,1250793808
595032912445833215,Houilles,Houilles,48.9261,2.1892,France,FR,FRA,Île-de-France,,33449,1250321161
594904905240543231,Montluçon,Montlucon,46.3408,2.6033,France,FR,FRA,Auvergne-Rhône-Alpes,minor,33342,1250269997
595032912445833215,Romainville,Romainville,48.884,2.435,France,FR,FRA,Île-de-France,,33266,1250311855
595485095192690687,Marignane,Marignane,43.416,5.2145,France,FR,FRA,Provence-Alpes-Côte d’Azur,,33003,1250764669
595030618933297151,Romans-sur-Isère,Romans-sur-Isere,45.0464,5.0517,France,FR,FRA,Auvergne-Rhône-Alpes,,32911,1250668637
595030722012512255,Nevers,Nevers,46.9933,3.1572,France,FR,FRA,Bourgogne-Franche-Comté,minor,32830,1250147982
594920014935490559,Lens,Lens,50.4322,2.8333,France,FR,FRA,Hauts-de-France,minor,32618,1250108513
594902714807222271,Saint-Médard-en-Jalles,Saint-Medard-en-Jalles,44.8964,-0.7164,France,FR,FRA,Nouvelle-Aquitaine,,32538,1250115670
595484803134914559,Agen,Agen,44.2049,0.6212,France,FR,FRA,Nouvelle-Aquitaine,minor,32485,1250059626
595032895265964031,Pierrefitte-sur-Seine,Pierrefitte-sur-Seine,48.9656,2.3614,France,FR,FRA,Île-de-France,,32379,1250320498
595029364802846719,Épinal,Epinal,48.1744,6.4512,France,FR,FRA,Grand Est,minor,32285,1250137888
